File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
B_2,205,"‎24 / 04 / 18 , 21 : 21 - Bullo1 : Sto solo dicendo che ci saranno delle conseguenze","‎24 / 04 / 18 , 21 : 21 - Bullo1 : I'm just saying there will be consequences",Threat_or_Blackmail,Harasser,False,False
B_2,210,"‎24 / 04 / 18 , 21 : 24 - SupportoVittima2 : Non li sopporto più .","‎24 / 04 / 18 , 21 : 24 - SupportoVittima2 : I can't stand them anymore.",Defense,Bystander_defender,False,False
B_2,211,"‎25 / 04 / 18 , 10 : 30 - SupportoBullo1 : Neanche noi sopportiamo più voi","‎25 / 04 / 18 , 10 : 30 - SupportoBullo1 : We can't stand you anymore either",Other,Bystander_assistant,False,False
B_2,212,"‎25 / 04 / 18 , 10 : 37 - Bullo1 : Ma tranquilla tanto da domani non ci daranno piu fastidio","‎25 / 04 / 18 , 10 : 37 - Bullo1 :  Don’t worry, from tomorrow they will not bother us anymore",Threat_or_Blackmail,Harasser,False,False
B_2,213,"‎25 / 04 / 18 , 10 : 37 - SupportoVittima1 : Ma stai zitta , nessuno ti ha chiamato","‎25 / 04 / 18 , 10 : 37 - SupportoVittima1 : shut up, no one called you",Curse_or_Exclusion,Bystander_defender,False,False
B_2,215,"‎25 / 04 / 18 , 10 : 38 - SupportoVittima2 : Prega solo che non ti veda in classe","‎25 / 04 / 18 , 10 : 38 - SupportoVittima2 : Just pray he doesn't see you in class",Threat_or_Blackmail,Bystander_defender,False,False
B_2,217,"‎25 / 04 / 18 , 10 : 38 - SupportoBullo1 : Ha perché se no ?","‎25 / 04 / 18 , 10 : 38 - SupportoBullo1 : Ah, if not?",Defense,Bystander_assistant,False,False
B_2,218,"‎25 / 04 / 18 , 10 : 38 - Bullo1 : Mi fai ridere","‎25 / 04 / 18 , 10 : 38 - Bullo1 : You make me laugh",Other,Harasser,False,False
B_2,220,"‎25 / 04 / 18 , 10 : 38 - SupportoVittima2 : Chiuditi la bocca Bullo1","‎25 / 04 / 18 , 10 : 38 - SupportoVittima2 : Shut your mouth Bullo1",Curse_or_Exclusion,Bystander_defender,False,False
B_2,221,"‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Non mi fate paura","‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : You don't scare me",Defense,Bystander_defender,False,False
B_2,223,"‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Ma stai zitto scimmione","‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Shut up monkey",Curse_or_Exclusion,Bystander_defender,False,False
B_2,223,"‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Ma stai zitto scimmione","‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Shut up monkey",Curse_or_Exclusion,Bystander_defender,False,False
B_2,223,"‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Ma stai zitto scimmione","‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Shut up monkey",Insult-General_Insult,Bystander_defender,False,False
B_2,223,"‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Ma stai zitto scimmione","‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Shut up monkey",Insult-General_Insult,Bystander_defender,False,False
B_2,225,"‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : Bau bau lo fa tua mamma","‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : Woof-woof does your mom",Insult-Attacking_relatives,Bystander_defender,False,False
B_2,228,"‎25 / 04 / 18 , 13 : 30 - SupportoVittima1 : Meglio far ridere che terrorizzare le persone con la vostra faccia","‎25 / 04 / 18 , 13 : 30 - SupportoVittima1 : Better to make people laugh than to terrify them with your face",Defense,Bystander_defender,False,False
B_2,230,"‎25 / 04 / 18 , 13 : 51 - SupportoVittima2 : Non ha uno specchio . Perché appena ti vede lo specchio si rompe .","‎25 / 04 / 18 , 13 : 51 - SupportoVittima2 : He does not have a mirror. Because as soon as you look in the mirror, it breaks.",Insult-BodyShame,Bystander_defender,False,False
B_2,237,"‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Cmq Vittima è veramente un ignorante perché non sa cosa gli accadrà domani","‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Anyway, Vittima is really an ignorant because he does not know what will happen to him tomorrow",Insult-General_Insult,Bystander_assistant,False,False
B_2,237,"‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Cmq Vittima è veramente un ignorante perché non sa cosa gli accadrà domani","‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Anyway, Vittima is really an ignorant because he does not know what will happen to him tomorrow",Insult-General_Insult,Bystander_assistant,False,False
B_2,237,"‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Cmq Vittima è veramente un ignorante perché non sa cosa gli accadrà domani","‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Anyway, Vittima is really an ignorant because he does not know what will happen to him tomorrow",Threat_or_Blackmail,Bystander_assistant,False,False
B_2,237,"‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Cmq Vittima è veramente un ignorante perché non sa cosa gli accadrà domani","‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Anyway, Vittima is really an ignorant because he does not know what will happen to him tomorrow",Threat_or_Blackmail,Bystander_assistant,False,False
B_2,242,"‎25 / 04 / 18 , 19 : 42 - SupportoVittima1 : Voi domani a Vittima non fate niente","‎25 / 04 / 18 , 19 : 42 - SupportoVittima1 : tomorrow you won’t do anything to Vittima",Defense,Bystander_defender,False,False
B_2,243,"‎25 / 04 / 18 , 19 : 42 - SupportoBullo1 : Vediamo . . . .","‎25 / 04 / 18 , 19 : 42 - SupportoBullo1 : Let's see . . . .",Threat_or_Blackmail,Harasser,False,False
B_2,244,"‎25 / 04 / 18 , 19 : 42 - SupportoVittima2 : Se provi a toccarlo ci penso io .","‎25 / 04 / 18 , 19 : 42 - SupportoVittima2 : If you try to touch him I'll take care of it.",Threat_or_Blackmail,Bystander_defender,False,False
B_2,247,"‎25 / 04 / 18 , 19 : 43 - SupportoVittima1 : Non avete le palle di farlo","‎25 / 04 / 18 , 19 : 43 - SupportoVittima1 : You have no guts to do it",Insult-General_Insult,Bystander_defender,False,False
B_2,248,"‎25 / 04 / 18 , 19 : 43 - SupportoVittima1 : Parlate ma non agite","‎25 / 04 / 18 , 19 : 43 - SupportoVittima1 : You’re all talk, no action",Defense,Bystander_defender,False,False
B_2,249,"‎25 / 04 / 18 , 19 : 46 - SupportoVittima2 : Non avete le palle","‎25 / 04 / 18 , 19 : 46 - SupportoVittima2 : You have no guts",Insult-General_Insult,Bystander_defender,False,False
B_2,250,"‎25 / 04 / 18 , 19 : 46 - SupportoVittima2 : Facile parlare da dietro uno schermo","‎25 / 04 / 18 , 19 : 46 - SupportoVittima2 : Easy to talk from behind a screen",Defense,Bystander_defender,False,False
B_2,251,"‎25 / 04 / 18 , 19 : 46 - SupportoBullo1 : Ok allora vediamo domani","‎25 / 04 / 18 , 19 : 46 - SupportoBullo1 : Ok  we will see tomorrow then",Threat_or_Blackmail,Bystander_assistant,False,False
B_2,253,"‎25 / 04 / 18 , 19 : 47 - SupportoVittima2 : Ci vediamo domani","‎25 / 04 / 18 , 19 : 47 - SupportoVittima2 : See you tomorrow",Threat_or_Blackmail,Bystander_defender,False,False
B_2,255,"‎25 / 04 / 18 , 19 : 47 - SupportoVittima2 : Voglio proprio vedere cosa fate ahahahahah","‎25 / 04 / 18 , 19 : 47 - SupportoVittima2 : I really want to see what you do ahahahahahah",Other,Bystander_defender,False,False
B_2,259,"‎25 / 04 / 18 , 19 : 49 - SupportoVittima2 : Io gioco a calcio con la tua testa se non lo lasciate stare .","‎25 / 04 / 18 , 19 : 49 - SupportoVittima2 : I’ll play soccer with your head if you don't leave him alone.",Threat_or_Blackmail,Bystander_defender,False,False
B_2,260,"‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : Se foste stati al posto suo l ’ avreste fatto anche voi quindi chiudete quella cazzo di bocca","‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : If you were in his shoes you would have done it too, so shut the fuck up",Curse_or_Exclusion,Bystander_defender,False,False
B_2,260,"‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : Se foste stati al posto suo l ’ avreste fatto anche voi quindi chiudete quella cazzo di bocca","‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : If you were in his shoes you would have done it too, so shut the fuck up",Curse_or_Exclusion,Bystander_defender,False,False
B_2,260,"‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : Se foste stati al posto suo l ’ avreste fatto anche voi quindi chiudete quella cazzo di bocca","‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : If you were in his shoes you would have done it too, so shut the fuck up",Defense,Bystander_defender,False,False
B_2,260,"‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : Se foste stati al posto suo l ’ avreste fatto anche voi quindi chiudete quella cazzo di bocca","‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : If you were in his shoes you would have done it too, so shut the fuck up",Defense,Bystander_defender,False,False
B_2,261,"‎25 / 04 / 18 , 19 : 50 - Bullo1 : Lo so . che lo fai hai preso da tua madre se giochi come le da vestita immagina dopo","‎25 / 04 / 18 , 19 : 50 - Bullo1 : I know you do it. you took after your mother if you play like she does  when dressed, imagine afterwards",Insult-Attacking_relatives,Harasser,False,False
B_2,266,"‎25 / 04 / 18 , 19 : 57 - SupportoBullo1 : Tu Vittima non dici niente è . . . . hai paura &#129299;","‎25 / 04 / 18 , 19 : 57 - SupportoBullo1 : You Vittima, you don't say anything, do you ? . . . you're afraid &#129299;",Other,Harasser,False,False
B_2,267,"‎25 / 04 / 18 , 19 : 57 - SupportoVittima1 : Paura di voi ? Non credo proprio che ne abbia","‎25 / 04 / 18 , 19 : 57 - SupportoVittima1 : Afraid of you? I don't think he has any",Defense,Victim,False,False
B_2,269,"‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Ma stai zitta che quella che non ha le palle per farlo sei tu","‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Shut up, you're the one who has no guts to do it.",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,269,"‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Ma stai zitta che quella che non ha le palle per farlo sei tu","‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Shut up, you're the one who has no guts to do it.",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,269,"‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Ma stai zitta che quella che non ha le palle per farlo sei tu","‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Shut up, you're the one who has no guts to do it.",Insult-General_Insult,Bystander_assistant,False,False
B_2,269,"‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Ma stai zitta che quella che non ha le palle per farlo sei tu","‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Shut up, you're the one who has no guts to do it.",Insult-General_Insult,Bystander_assistant,False,False
B_2,270,"‎25 / 04 / 18 , 20 : 03 - SupportoVittima1 : Avrà altro da fare invece che stare qui e rispondere a 4 idioti","‎25 / 04 / 18 , 20 : 03 - SupportoVittima1 : He has something else to do instead of staying here and give answers to 4 idiots",Defense,Bystander_defender,False,False
B_2,271,"‎25 / 04 / 18 , 20 : 03 - SupportoBullo2 : L ’ idiota sarai tu tesoro","‎25 / 04 / 18 , 20 : 03 - SupportoBullo2 : You are the idiot honey",Insult-General_Insult,Bystander_assistant,False,False
B_2,275,"‎25 / 04 / 18 , 20 : 06 - SupportoBullo2 : E allora ? ? ? Ti da fastidio . . . mi dispiace sfigata","‎25 / 04 / 18 , 20 : 06 - SupportoBullo2 : So what ? ? ? Does it bother you . . .  I'm sorry loser",Insult-General_Insult,Bystander_assistant,False,False
B_2,277,"‎25 / 04 / 18 , 20 : 08 - SupportoVittima1 : Io ? Sfigata ? Parla quella che si crede dio sceso in terra quando si fa vedere che fuma , non sei più figa se fumi sappilo , e almeno io l ’ anno lo supero con una buona pagella vorrei vedere la tua che quest ’ anno ti bocciano","‎25 / 04 / 18 , 20 : 08 - SupportoVittima1 : Me? Loser? The one who believes she is God’s gift to the world when smoking is speaking, you are not cooler if you smoke you know, and at least I will pass the year with good grades, I would like to see yours since you will fail this year.",Defense,Bystander_defender,False,False
B_2,281,"‎25 / 04 / 18 , 20 : 11 - SupportoBullo2 : Ma stai zitta . . . tappati quella bocca del cavolo","‎25 / 04 / 18 , 20 : 11 - SupportoBullo2 : Shut up . . .shut the hell up.",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,283,"‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : E adesso ha visualizzato e nn risponde , quelle che hanno ragione qua sono io e SupportoVittima2 muti","‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : And now he has displayed (the message ) but he does not answer, those who are right here are SupportoVittima2 and myself, keep your mouth shut",Defense,Bystander_defender,False,False
B_2,283,"‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : E adesso ha visualizzato e nn risponde , quelle che hanno ragione qua sono io e SupportoVittima2 muti","‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : And now he has displayed (the message ) but he does not answer, those who are right here are SupportoVittima2 and myself, keep your mouth shut",Defense,Bystander_defender,False,False
B_2,283,"‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : E adesso ha visualizzato e nn risponde , quelle che hanno ragione qua sono io e SupportoVittima2 muti","‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : And now he has displayed (the message ) but he does not answer, those who are right here are SupportoVittima2 and myself, keep your mouth shut",Curse_or_Exclusion,Bystander_defender,False,False
B_2,283,"‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : E adesso ha visualizzato e nn risponde , quelle che hanno ragione qua sono io e SupportoVittima2 muti","‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : And now he has displayed (the message ) but he does not answer, those who are right here are SupportoVittima2 and myself, keep your mouth shut",Curse_or_Exclusion,Bystander_defender,False,False
B_2,286,"‎25 / 04 / 18 , 20 : 24 - SupportoBullo1 : Comunque anche voi state parlando al posto di Vittima . . . poverino non si sa difendere . . . . . &#128557; &#128557; &#128557;","‎25 / 04 / 18 , 20 : 24 - SupportoBullo1 : However, you are also speaking in place of Vittima . . . poor guy  he can't defend himself . . . . . &#128557; &#128557; &#128557;",Insult-General_Insult,Bystander_assistant,False,False
B_2,287,"‎25 / 04 / 18 , 20 : 25 - SupportoBullo2 : Dai stronzetta cerca di non farmi incazzare","‎25 / 04 / 18 , 20 : 25 - SupportoBullo2 : Come on, bitch try not to piss me off",Insult-General_Insult,Bystander_assistant,False,False
B_2,290,"‎25 / 04 / 18 , 20 : 26 - SupportoVittima1 : Avrà altro da fare , non lo stiamo difendendo , stiamo solo dicendo le cose come stanno","‎25 / 04 / 18 , 20 : 26 - SupportoVittima1 : He must have other things to do, we are not defending him, we are just telling it like it is.",Defense,Bystander_defender,False,False
B_2,291,"‎25 / 04 / 18 , 20 : 27 - SupportoVittima1 : O se no ? Che cosa fai ? Va nel angolino a piangere","‎25 / 04 / 18 , 20 : 27 - SupportoVittima1 : Or what? What are you doing? He goes into the corner to cry",Defense,Bystander_defender,False,False
B_2,292,"‎25 / 04 / 18 , 20 : 28 - SupportoBullo1 : Sisi intanto sei tu e Vittima quelli che piangono sempre . .","‎25 / 04 / 18 , 20 : 28 - SupportoBullo1 : Sure, in the meantime, you and Vittima are the ones who are always crying....",Defamation,Bystander_assistant,False,False
B_2,293,"‎25 / 04 / 18 , 20 : 29 - SupportoBullo2 : No vado nel angolo a pensare come fartela pagare","‎25 / 04 / 18 , 20 : 29 - SupportoBullo2 : No I'm going into the corner to think about how to make you pay for it",Threat_or_Blackmail,Bystander_assistant,False,False
B_2,294,"‎25 / 04 / 18 , 20 : 30 - SupportoVittima1 : Ma si dai che sicuramente quando sarai tornata da scuola quando ti hanno trovato le sigarette avrai iniziato a piangere come non mai","‎25 / 04 / 18 , 20 : 30 - SupportoVittima1 : yes, I'm sure that when you came back from school when they found the cigarettes, you have started to cry like never before",Defamation,Bystander_defender,False,False
B_2,296,"‎25 / 04 / 18 , 20 : 32 - SupportoBullo2 : La sigaretta te la spengo sulla tetta se non stai zitta","‎25 / 04 / 18 , 20 : 32 - SupportoBullo2 : I'll put out my cigarette on your boob if you don't shut up.",Threat_or_Blackmail,Bystander_assistant,False,False
B_2,299,"‎25 / 04 / 18 , 20 : 34 - SupportoVittima1 : O stai aspettando che la mammina ti dica altre cose da scrivere ?","‎25 / 04 / 18 , 20 : 34 - SupportoVittima1 : Or are you waiting for Mommy to tell you more things to write ?",Insult-Attacking_relatives,Bystander_defender,False,False
B_2,301,"‎25 / 04 / 18 , 20 : 36 - SupportoBullo2 : &#128405;","‎25 / 04 / 18 , 20 : 36 - SupportoBullo2 : &#128405;",Insult-General_Insult,Bystander_assistant,False,False
B_2,306,"‎25 / 04 / 18 , 20 : 47 - SupportoBullo1 : Si ma non ho chiesto a te perché per me non esisti","‎25 / 04 / 18 , 20 : 47 - SupportoBullo1 : Yes, but I didn't ask you because you don't exist for me.",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,307,"‎26 / 04 / 18 , 19 : 20 - SupportoBullo1 : Vittima è uno spione ! !","‎26 / 04 / 18 , 19 : 20 - SupportoBullo1 : Vittima is a snitch ! !",Insult-General_Insult,Bystander_assistant,False,False
B_2,308,"‎26 / 04 / 18 , 19 : 21 - SupportoVittima2 : Esatto","‎26 / 04 / 18 , 19 : 21 - SupportoVittima2 : Exactly",Encouragement_to_the_Harasser,Bystander_defender,False,False
B_2,310,"‎26 / 04 / 18 , 19 : 22 - SupportoBullo1 : Allora sei d'accordo con noi nerd","‎26 / 04 / 18 , 19 : 22 - SupportoBullo1 : So you agree with us nerds",Insult-General_Insult,Bystander_assistant,False,False
B_2,314,"‎26 / 04 / 18 , 19 : 40 - SupportoVittima2 : Non è vero","‎26 / 04 / 18 , 19 : 40 - SupportoVittima2 : Not true",Defense,Bystander_defender,False,False
B_2,315,"‎26 / 04 / 18 , 19 : 40 - SupportoVittima2 : Lasciatelo stare .","‎26 / 04 / 18 , 19 : 40 - SupportoVittima2 : Leave him alone.",Defense,Bystander_defender,False,False
B_2,316,"‎26 / 04 / 18 , 19 : 50 - SupportoVittima1 : Basta !","‎26 / 04 / 18 , 19 : 50 - SupportoVittima1 : Enough!",Defense,Bystander_defender,False,False
B_2,317,"‎26 / 04 / 18 , 19 : 50 - SupportoVittima1 : Ha fatto la cosa giusta punto","‎26 / 04 / 18 , 19 : 50 - SupportoVittima1 : He did the right thing.",Defense,Bystander_defender,False,False
B_2,318,"‎26 / 04 / 18 , 20 : 25 - SupportoBullo1 : Non è vero è solo un cretino spione secchione","‎26 / 04 / 18 , 20 : 25 - SupportoBullo1 : It's not true, he's just an idiot, a spy, a nerd.",Insult-General_Insult,Bystander_assistant,False,False
B_2,319,"‎26 / 04 / 18 , 20 : 33 - SupportoVittima2 : Avete rotto con sta storia .","‎26 / 04 / 18 , 20 : 33 - SupportoVittima2 : You have been bothering with this story.",Defense,Bystander_defender,False,False
B_2,321,"‎26 / 04 / 18 , 20 : 34 - SupportoVittima2 : Lasciatelo stare .","‎26 / 04 / 18 , 20 : 34 - SupportoVittima2 : Leave him alone.",Defense,Bystander_defender,False,False
B_2,324,"‎26 / 04 / 18 , 21 : 05 - SupportoVittima2 : Ma cosa c'entra lui ? Se verrete bocciati è colpa vostra . Solo colpa vostra .","‎26 / 04 / 18 , 21 : 05 - SupportoVittima2 : But what does he have to do with it? If you fail, it's your own fault . Only your fault.",Defense,Bystander_defender,False,False
B_2,326,"‎26 / 04 / 18 , 22 : 08 - SupportoVittima2 : Ha fatto bene","‎26 / 04 / 18 , 22 : 08 - SupportoVittima2 : He did the right thing",Defense,Bystander_defender,False,False
